,LEA_CODE,LEA_NAME,LEA_REGION,PTAC5EM_PTQ_eduvis,PTAC5EMFSM_PTQ_eduvis,PTAC5EMNFSM_PTQ_eduvis,PTAC5EMLO_PTQ_eduvis,PTAC5EMAV_PTQ_eduvis,PTAC5EMHI_PTQ_eduvis,PTEBACMAT_PTQ_eduvis,PTEBACENG_PTQ_eduvis,PTEBACC_PTQ_eduvis,PTEBACC_FSM_PTQ_eduvis,PTEBACC_NFSM_PTQ_eduvis,PTEBACCLO_PTQ_eduvis,PTEBACCAV_PTQ_eduvis,PTEBACCHI_PTQ_eduvis,PT24ENGPRG_PTQ_eduvis,PT24ENGPRGLO_PTQ_eduvis,PT24ENGPRGAV_PTQ_eduvis,PT24ENGPRGHI_PTQ_eduvis,PT24MATHPRG_PTQ_eduvis,PT24MATHPRGLO_PTQ_eduvis,PT24MATHPRGAV_PTQ_eduvis,PT24MATHPRGHI_PTQ_eduvis,B8VAMEA_PTQ_eduvis,B8VAMEA_FSM_PTQ_eduvis,B8VAMEA_NFSM_PTQ_eduvis,B8VAMEA_LO_PTQ_eduvis,B8VAMEA_AV_PTQ_eduvis,B8VAMEA_HI_PTQ_eduvis,TTAPSPEPP_PTQ_eduvis,PTAC5EM_PTQ_dfe,PTAC5EMFSM_PTQ_dfe,PTAC5EMNFSM_PTQ_dfe,PTAC5EMLO_PTQ_dfe,PTAC5EMAV_PTQ_dfe,PTAC5EMHI_PTQ_dfe,PTEBACMAT_PTQ_dfe,PTEBACENG_PTQ_dfe,PTEBACC_PTQ_dfe,PTEBACC_FSM_PTQ_dfe,PTEBACC_NFSM_PTQ_dfe,PTEBACCLO_PTQ_dfe,PTEBACCAV_PTQ_dfe,PTEBACCHI_PTQ_dfe,PT24ENGPRG_PTQ_dfe,PT24ENGPRGLO_PTQ_dfe,PT24ENGPRGAV_PTQ_dfe,PT24ENGPRGHI_PTQ_dfe,PT24MATHPRG_PTQ_dfe,PT24MATHPRGLO_PTQ_dfe,PT24MATHPRGAV_PTQ_dfe,PT24MATHPRGHI_PTQ_dfe,B8VAMEA_PTQ_dfe,B8VAMEA_FSM_PTQ_dfe,B8VAMEA_NFSM_PTQ_dfe,B8VAMEA_LO_PTQ_dfe,B8VAMEA_AV_PTQ_dfe,B8VAMEA_HI_PTQ_dfe,TTAPSPEPP_PTQ_dfe,PTAC5EM_PTQ_VARIANCE,PTAC5EMFSM_PTQ_VARIANCE,PTAC5EMNFSM_PTQ_VARIANCE,PTAC5EMLO_PTQ_VARIANCE,PTAC5EMAV_PTQ_VARIANCE,PTAC5EMHI_PTQ_VARIANCE,PTEBACMAT_PTQ_VARIANCE,PTEBACENG_PTQ_VARIANCE,PTEBACC_PTQ_VARIANCE,PTEBACC_FSM_PTQ_VARIANCE,PTEBACC_NFSM_PTQ_VARIANCE,PTEBACCLO_PTQ_VARIANCE,PTEBACCAV_PTQ_VARIANCE,PTEBACCHI_PTQ_VARIANCE,PT24ENGPRG_PTQ_VARIANCE,PT24ENGPRGLO_PTQ_VARIANCE,PT24ENGPRGAV_PTQ_VARIANCE,PT24ENGPRGHI_PTQ_VARIANCE,PT24MATHPRG_PTQ_VARIANCE,PT24MATHPRGLO_PTQ_VARIANCE,PT24MATHPRGAV_PTQ_VARIANCE,PT24MATHPRGHI_PTQ_VARIANCE,B8VAMEA_PTQ_VARIANCE,B8VAMEA_FSM_PTQ_VARIANCE,B8VAMEA_NFSM_PTQ_VARIANCE,B8VAMEA_LO_PTQ_VARIANCE,B8VAMEA_AV_PTQ_VARIANCE,B8VAMEA_HI_PTQ_VARIANCE,TTAPSPEPP_PTQ_VARIANCE
33,878,Devon,South West,56.75944334,35.42857143,62.05246367,5.826132771,51.15376569,92.09477124,69.30498534,70.90601871,27.61858761,2.551678571,13.19599256,0.038988409,5.487447699,39.93230626,72.91006843,49.06217071,71.43593096,85.81045752,66.65423823,26.81770285,65.9040272,84.75863679,100496.5787,97662.64286,101134.509,100198.0611,100634.2599,100392.8431,3959.575478,56.7,34,62.4,5.3,51,92,68.4,69.9,24.1,8.8,27.9,0.6,13.1,54.5,72,45.5,71.2,85.7,65.8,25.5,65.8,84.8,,,,,,,39.2,-0.05944334,-1.428571429,0.347536335,-0.526132771,-0.15376569,-0.094771242,-0.904985337,-1.006018712,-3.518587608,6.248321429,14.70400744,0.561011591,7.612552301,14.56769374,-0.910068426,-3.562170706,-0.235930962,-0.110457516,-0.854238235,-1.317702845,-0.104027197,0.041363212,,,,,,,-3920.375478
105,857,Rutland,East Midlands,62.71551724,35.71428571,67.51269036,5.628571429,49.96,93.60377358,75.73275862,71.56034483,28.54773869,1.226571429,15.61994924,0,4.78,39.82389937,70.79525862,51.28571429,65.42,82.62264151,74.37931034,37,69.66,89.33962264,99512.19828,96551.71429,100054.0102,97119.14286,99009.2,100811.5094,4132.025862,62.7,35.7,67.5,5.7,50,93.7,76.1,71.6,28.9,7.1,32.7,0,14,59.7,70.5,51.4,65.6,82.4,74.4,37.1,69.6,89.3,,,,,,,41.3,-0.015517241,-0.014285714,-0.012690355,0.071428571,0.04,0.096226415,0.367241379,0.039655172,0.352261307,5.873428571,17.08005076,0,9.22,19.87610063,-0.295258621,0.114285714,0.18,-0.222641509,0.020689655,0.1,-0.06,-0.039622642,,,,,,,-4090.725862
53,311,Havering,London,59.91052994,41.44736842,64.79547433,4.494285714,53.25712435,91.85220729,72.50758575,74.56728232,30.20603015,4.195131579,15.43027415,0.025714286,6.352331606,38.15259117,74.21569921,53.31142857,73.40544041,82.53742802,68.48087071,27.90857143,67.24158031,83.65738964,99946.88654,97513.79934,100409.8782,100310.3143,100271.4573,99361.83301,3936.781003,60.2,40.7,65.3,4.3,53.2,91.9,72.1,74.1,24.4,11,27.8,0.3,12.4,51.5,73.8,51.1,73.3,82.6,68.1,27.1,67.3,83.7,,,,,,,39.1,0.289470062,-0.747368421,0.504525674,-0.194285714,-0.057124352,0.047792706,-0.407585752,-0.467282322,-5.806030151,6.804868421,12.36972585,0.274285714,6.047668394,13.34740883,-0.415699208,-2.211428571,-0.105440415,0.062571977,-0.380870712,-0.808571429,0.058419689,0.042610365,,,,,,,-3897.681003
136,335,Walsall,West Midlands,48.47920546,31.98992443,58.14869522,2.790960452,42.41727019,89.96432319,62.09715142,62.34032984,33.35105408,2.459496222,13.25229444,0.026365348,3.595543175,43.77439664,63.97901049,39.69491525,62.66462396,79.31899265,56.9946027,19.15065913,56.37270195,78.89821616,98519.4033,95849.85726,99873.73215,96877.75895,98516.2117,99405.67681,3831.961019,48.8,31.2,58.9,2.6,42.2,89.9,61,61.1,20,7.5,27.2,0.3,9.3,52.6,62.9,36.9,62.6,79.4,56.1,17.7,56.2,79,,,,,,,37.7,0.320794538,-0.789924433,0.751304776,-0.190960452,-0.217270195,-0.06432319,-1.097151424,-1.240329835,-13.35105408,5.040503778,13.94770556,0.273634652,5.704456825,8.825603358,-1.079010495,-2.794915254,-0.064623955,0.081007345,-0.894602699,-1.450659134,-0.17270195,0.101783841,,,,,,,-3794.261019
64,314,Kingston upon Thames,London,69.64410328,43.93939394,75.4491018,10.63120567,57.46575342,97.57730496,80.81173436,81.4410058,52.64349776,9.309886364,30.62815227,0.226950355,10.64554795,61.07943262,83.41521599,67.37588652,75.00856164,93.37021277,79.34171502,39.02836879,72.05993151,92.16879433,101876.3185,99201.85606,102241.343,103718.7234,101449.589,101870.1418,4363.687943,70,42,76.1,8.3,57.5,97.6,78.5,79.1,42.7,19.8,47.8,1.1,21.2,72.2,81.4,53.6,75.3,93.5,77.1,30.4,72.2,92.1,,,,,,,42.5,0.35589672,-1.939393939,0.650898204,-2.331205674,0.034246575,0.022695035,-2.311734365,-2.341005803,-9.943497758,10.49011364,17.17184773,0.873049645,10.55445205,11.12056738,-2.01521599,-13.77588652,0.291438356,0.129787234,-2.241715023,-8.628368794,0.140068493,-0.068794326,,,,,,,-4321.187943
88,815,North Yorkshire,Yorkshire & Humberside,60.58417589,34.45544554,65.63876652,4.15375,52.34817945,93.73849372,73.85232198,71.04411765,36.49356683,3.571405941,17.57033135,0.01625,6.648244473,45.09037657,70.70402477,43.82875,65.91612484,85.62217573,69.15990712,26.0325,68.28511053,84.27405858,100503.3669,97166.76238,101044.3325,100256.7875,100495.0195,100583.9707,4072.518576,61,33.3,66.4,3.8,52.2,93.7,72.9,70.1,29.8,11.9,33.2,0.3,15.3,59.1,69.8,40.3,65.8,85.6,68.3,24.3,68.2,84.3,,,,,,,40.3,0.415824105,-1.155445545,0.76123348,-0.35375,-0.148179454,-0.038493724,-0.952321981,-0.944117647,-6.693566833,8.328594059,15.62966865,0.28375,8.651755527,14.00962343,-0.904024768,-3.52875,-0.116124837,-0.022175732,-0.859907121,-1.7325,-0.085110533,0.025941423,,,,,,,-4032.218576
1,302,Barnet,London,67.08018154,49.14772727,75.50022232,12.42725173,62.60201875,96.70450886,75.76096556,78.42949661,51.30421982,11.6517803,38.6293775,0.457274827,16.82119683,71.38808374,83.11510156,69.4295612,78.75414564,93.55072464,77.29732117,43.65819861,72.83994232,94.08534622,102629.2405,100811.4205,103511.0138,103356.7667,102415.8544,102672.1176,4265.066235,67.5,48.6,76.2,11.7,62.8,96.7,75.2,77.8,43.8,24,52.9,2.9,27.9,79.9,83,66.7,78.9,93.6,77.1,41.6,72.9,93.9,,,,,,,42.4,0.419818457,-0.547727273,0.699777679,-0.727251732,0.197981255,-0.004508857,-0.560965558,-0.629496615,-7.504219823,12.3482197,14.2706225,2.442725173,11.07880317,8.511916264,-0.11510156,-2.729561201,0.145854362,0.049275362,-0.197321166,-2.058198614,0.060057678,-0.185346216,,,,,,,-4222.666235
42,881,Essex,Eastern England,55.97211883,36.15313368,61.53579477,5.777471264,50.59196989,93.45321831,67.71029634,71.1862146,26.14317968,2.420284038,10.39135899,0.017471264,3.550941029,34.66246406,73.70569683,53.74804598,71.09598494,87.23468259,66.29739142,27.75816092,65.2804266,85.59544349,99666.97943,96803.47329,100340.3059,99081.96322,99652.33877,99927.45189,3919.938892,56.5,35.4,62.3,5.4,50.6,93.4,66.8,70.2,19.9,8.2,23.2,0.3,9.7,48,72.8,50.4,71,87.2,65.5,26.2,65.3,85.5,,,,,,,38.7,0.527881167,-0.753133683,0.764205235,-0.377471264,0.008030113,-0.053218315,-0.91029634,-0.9862146,-6.24317968,5.779715962,12.80864101,0.282528736,6.149058971,13.33753594,-0.905696826,-3.348045977,-0.095984944,-0.034682592,-0.797391419,-1.55816092,0.0195734,-0.095443486,,,,,,,-3881.238892
96,879,Plymouth,South West,52.4691358,32.37410072,59.8313126,2.333333333,43.06706858,90.36892178,66.10228951,68.61779911,36.23911029,2.80571223,17.17063258,0,3.382064808,43.26744186,70.50738552,53.88418079,67.16051243,81.48097252,63.52584934,21.38135593,59.39864356,84.74735729,98639.4387,95954.38849,99440.81708,98226.01695,98251.9367,99301.05708,3960.524372,53.1,31.3,61,2,43,90.7,64.8,67,23.5,8.7,28.9,0,8.4,55.6,69,47.1,66.9,81.7,62.1,18.8,59.3,85,,,,,,,38.9,0.630864198,-1.074100719,1.168687401,-0.333333333,-0.067068576,0.331078224,-1.302289513,-1.617799114,-12.73911029,5.89428777,11.72936742,0,5.017935192,12.33255814,-1.507385524,-6.784180791,-0.260512434,0.219027484,-1.425849335,-2.581355932,-0.098643557,0.252642706,,,,,,,-3921.624372
111,871,Slough,South East,68.21599453,54.25531915,73.0450782,11.01357466,66.3585209,97.04056162,77.76796974,82.36633039,42.28279387,4.889574468,15.71729531,0.022624434,3.786173633,37.03120125,86.99558638,74.16289593,84.72829582,92.78627145,77.82282472,41.95927602,74.81993569,93.15912637,102929.2308,102761.9947,103094.9954,105025.5204,103283.6977,101932.9017,4259.218159,69.3,51.9,74.9,9.6,66.3,97,76.3,80.8,27.7,13.2,32.4,0.8,11.8,54.4,85.2,65.3,84.7,92.8,76.9,37.8,74.9,93.3,,,,,,,41.9,1.084005468,-2.355319149,1.854921803,-1.413574661,-0.0585209,-0.040561622,-1.467969735,-1.566330391,-14.58279387,8.310425532,16.68270469,0.777375566,8.013826367,17.36879875,-1.795586381,-8.862895928,-0.02829582,0.013728549,-0.922824716,-4.159276018,0.080064309,0.140873635,,,,,,,-4217.318159
117,882,Southend on Sea,Eastern England,61.09146033,28.38095238,72.90233838,4.483146067,50.82022472,96.00119332,72.83223684,72.87640977,64.67354369,4.522857143,27.47616231,0,2.679775281,55.83293556,74.23261278,45.18726592,66.90449438,91.60023866,70.98308271,23.90636704,65.41348315,91.52267303,100273.562,95756.81905,101627.4347,99230.29963,99479.05618,101462.9594,4076.489662,62.2,27.5,74.1,3.9,50.9,96.1,71.1,71.1,31.1,6.5,39.5,0,9,64,73.2,40.4,66.7,91.6,69.9,21.9,65.3,91.4,,,,,,,40,1.108539666,-0.880952381,1.197661623,-0.583146067,0.079775281,0.098806683,-1.732236842,-1.776409774,-33.57354369,1.977142857,12.02383769,0,6.320224719,8.167064439,-1.032612782,-4.787265918,-0.204494382,-0.000238663,-1.083082707,-2.006367041,-0.113483146,-0.122673031,,,,,,,-4036.489662
123,861,Stoke-on-Trent,West Midlands,48.76847291,30.4981774,59.43262411,5.611650485,46.84758065,90.25306748,62.6216443,63.33598993,21.47922849,0.972697448,7.693794326,0.048543689,1.788709677,29.61503067,66.63129195,44.47087379,67.31209677,79.78834356,58.57885906,28.11893204,60.31290323,74.3006135,98040.67534,95335.82017,99105.16312,98544.17476,97983.82258,97804.8773,3743.309564,50,29.5,61.3,5,46.8,90.3,61.2,61.9,16,5.6,21.7,0.6,7.2,43.9,65.5,40.5,67.2,79.7,57.3,25,60.2,74.2,,,,,,,36.7,1.231527094,-0.9981774,1.867375887,-0.611650485,-0.047580645,0.046932515,-1.421644295,-1.435989933,-5.479228487,4.627302552,14.00620567,0.551456311,5.411290323,14.28496933,-1.131291946,-3.970873786,-0.112096774,-0.088343558,-1.27885906,-3.118932039,-0.112903226,-0.100613497,,,,,,,-3706.609564
73,925,Lincolnshire,East Midlands,53.47360064,33.1387808,58.68661679,3.154214559,47.89144905,89.03117071,70.52681897,66.46622796,41.59754396,4.533599222,18.07276143,0.007662835,6.623655914,48.77491845,67.66811522,45.84099617,64.61443932,79.98767669,67.17804817,24.64367816,64.80337942,85.81913737,99610.78719,96799.55901,100180.9643,99816.81992,99534.84895,99654.13193,3989.60889,54.8,31.7,60.6,2.9,47.6,89,69.1,65,26.7,9.1,31.1,0.2,12.5,58.9,66.5,41.1,64.4,80,66,22.2,64.6,85.8,,,,,,,39.1,1.326399365,-1.438780804,1.913383209,-0.254214559,-0.291449053,-0.031170714,-1.426818972,-1.466227961,-14.89754396,4.566400778,13.02723857,0.192337165,5.876344086,10.12508155,-1.168115222,-4.740996169,-0.214439324,0.012323306,-1.178048175,-2.443678161,-0.203379416,-0.019137369,,,,,,,-3950.50889
62,886,Kent,South East,56.5929675,31.74061433,63.38505893,5.245401174,52.42663687,94.74450118,68.76109449,73.00891299,48.45627158,4.541718895,22.78128212,0.016829746,7.18275046,53.96013354,75.40195712,52.22348337,74.08335525,87.92851532,67.77025679,25.6555773,66.59124375,88.98939513,100178.9635,96602.96928,100994.5866,99085.72211,100115.9476,100800.7919,3964.43468,58.1,30.6,65.3,4.8,52.5,94.7,67.7,71.8,26.8,7.6,31.9,0.2,11.8,62.2,74.3,47.8,74.1,87.9,66.9,23.7,66.6,89,,,,,,,39.2,1.507032499,-1.140614334,1.914941067,-0.445401174,0.073363134,-0.044501178,-1.06109449,-1.208912989,-21.65627158,3.058281105,9.118717883,0.183170254,4.61724954,8.239866457,-1.101957118,-4.423483366,0.016644754,-0.028515318,-0.870256794,-1.955577299,0.008756245,0.01060487,,,,,,,-3925.23468
145,865,Wiltshire,South West,54.98084291,27.35602094,60.34570412,2.171232877,50.22080925,95.42782495,68.7813789,68.54449028,30.29468599,1.923481675,10.86721403,0,4.144894027,39.08556499,71.23610293,42.75068493,68.17495183,88.64598302,68.21508544,21.7890411,67.44470135,89.57217505,100162.6144,95662.8534,100727.1581,97379.0137,100354.2775,101107.6421,3992.111569,56.8,26.9,62.2,2.1,50.2,95.4,67.9,67.6,23.8,7.5,26.7,0,11.8,55.1,70.5,40.5,68.1,88.6,67.2,20.4,67.3,89.5,,,,,,,39.5,1.819157088,-0.456020942,1.854295882,-0.071232877,-0.020809249,-0.027824951,-0.881378904,-0.944490277,-6.49468599,5.576518325,15.83278597,0,7.655105973,16.01443501,-0.736102927,-2.250684932,-0.07495183,-0.045983018,-1.015085445,-1.389041096,-0.144701349,-0.072175049,,,,,,,-3952.611569
16,305,Bromley,London,63.64535267,43.10618067,69.03870162,8.042857143,59.54819277,94.14559721,76.91337386,76.89452888,42.76488274,5.728304279,20.86260092,0.097142857,10.29578313,54.5065388,78.50273556,60.04285714,74.79698795,88.70531822,76.31489362,36.96285714,74.12831325,90.58064516,101204.8936,98517.08399,101694.1781,100880.2,101194.8494,101264.5597,4178.112462,65.6,42,71.5,7.2,59.6,94.2,76,75.9,34.5,15.6,39.1,0.8,19.8,66.9,77.6,54.3,75,88.6,75.5,33.6,74.3,90.6,,,,,,,41.4,1.95464733,-1.106180666,2.461298377,-0.842857143,0.051807229,0.05440279,-0.91337386,-0.994528875,-8.264882742,9.871695721,18.23739908,0.702857143,9.504216867,12.3934612,-0.902735562,-5.742857143,0.203012048,-0.105318221,-0.814893617,-3.362857143,0.171686747,0.019354839,,,,,,,-4136.712462
140,937,Warwickshire,West Midlands,58.34597876,34.56913828,63.89798783,6.011075949,51.55380201,91.48758782,72.75375218,73.35986038,37.12005717,2.134388778,11.66202387,0.129746835,3.883070301,39.42014052,74.74729494,58.24683544,70.24175036,85.0501171,70.07574171,32.4335443,65.41391679,86.59765808,100525.8604,97649.3487,101011.8109,101609.6361,100274.7059,100495.7283,4121.642234,60.4,33.8,66.4,5.2,51.6,91.4,71.4,72,26.1,9.3,29.9,0.7,11.7,53.6,73.4,51,70.1,85,68.8,28.4,65.4,86.6,,,,,,,40.6,2.054021244,-0.769138277,2.502012167,-0.811075949,0.046197991,-0.087587822,-1.353752182,-1.359860384,-11.02005717,7.165611222,18.23797613,0.570253165,7.816929699,14.17985948,-1.347294939,-7.246835443,-0.141750359,-0.050117096,-1.27574171,-4.033544304,-0.013916786,0.00234192,,,,,,,-4081.042234
130,894,Telford and Wrekin,West Midlands,49.00054025,29.33104631,58.04416404,2.924050633,41.92994924,93.5400314,61.98357392,66.56296665,38.53913043,2.818113208,16.74900631,0,4.512690355,47.37676609,68.52414136,44.46202532,64.80507614,84.24489796,58.72125436,19.95253165,54.57360406,82.23704867,98638.74564,95526.10635,99474.27445,96765.91772,98142.67005,100117.7551,3979.203584,51.7,28,61.9,2.8,41.9,93.6,60.5,65.1,24.4,7.1,31.9,0,9.8,59.3,67.2,41.8,64.4,84.3,57.4,18,54.3,82.3,,,,,,,39.2,2.699459751,-1.331046312,3.855835962,-0.124050633,-0.029949239,0.059968603,-1.483573917,-1.46296665,-14.13913043,4.281886792,15.15099369,0,5.287309645,11.92323391,-1.324141364,-2.662025316,-0.405076142,0.055102041,-1.321254355,-1.952531646,-0.273604061,0.062951334,,,,,,,-3940.003584
44,916,Gloucestershire,South West,57.83847981,32.71665044,64.04809619,4.914798206,48.65441651,94.60734341,71.20126368,73.168593,40.67704591,2.804352483,14.23996794,0.029895366,4.257253385,40.74600432,74.24009863,47.61285501,67.50128949,89.38704104,69.85113269,23.18983558,63.78207608,89.34298056,100324.8004,96326.65034,100905.2846,99730.6278,99939.31012,100878.4838,4110.602558,60.8,32.1,66.4,4.5,48.5,94.6,70.2,72.2,27.4,8.9,31,0.3,11.1,56.3,73.3,43.4,67.3,89.3,69,21.5,63.7,89.4,,,,,,,40.6,2.96152019,-0.616650438,2.351903808,-0.414798206,-0.154416505,-0.007343413,-1.001263677,-0.968593004,-13.27704591,6.095647517,16.76003206,0.270104634,6.842746615,15.55399568,-0.940098628,-4.212855007,-0.201289491,-0.087041037,-0.851132686,-1.689835575,-0.08207608,0.057019438,,,,,,,-4070.002558
134,358,Trafford,North West,66.9407183,44.62659381,73.89330306,5.242268041,55.53234266,96.1078869,79.32985749,82.66214807,56.4960116,5.842659381,19.87516459,0.025773196,6.406468531,50.00520833,81.42996177,62.15463918,73.63811189,89.20758929,75.82586027,30.45360825,64.4222028,89.5639881,101083.1387,98344.1989,101161.4018,101864.8969,100533.8199,101303.2515,4375.112965,72.2,44,79.2,4.4,55.3,96.2,78.2,81.4,38,15.2,43.7,0.4,13.1,63.9,80.1,53.3,73.2,89,74.7,26.3,64.3,89.5,,,,,,,43.3,5.259281696,-0.626593807,5.306696935,-0.842268041,-0.232342657,0.092113095,-1.12985749,-1.262148071,-18.4960116,9.357340619,23.82483541,0.374226804,6.693531469,13.89479167,-1.329961766,-8.854639175,-0.438111888,-0.207589286,-1.125860271,-4.153608247,-0.122202797,-0.063988095,,,,,,,-4331.812965
17,825,Buckinghamshire,South East,61.79245283,33.73134328,67.05882353,3.427419355,52.51725791,96.45753425,79.28684258,79.39795369,59.82156949,3.48919403,16.5539888,0.006048387,4.578139981,44.72485323,79.7994974,51.58064516,69.35426654,91.62661448,77.84419314,28.45564516,67.78092042,93.47632094,100681.2906,97013.95522,100694.7311,99442.33871,99929.6884,101425.9765,4338.21935,69.5,33.2,74.9,2.9,52.3,96.5,78.1,78.1,33.4,9.2,37.1,0.2,10.7,57,78.7,45.1,69.4,91.6,76.9,25.1,67.6,93.4,,,,,,,42.8,7.70754717,-0.531343284,7.841176471,-0.527419355,-0.21725791,0.042465753,-1.186842578,-1.297953689,-26.42156949,5.71080597,20.5460112,0.193951613,6.121860019,12.27514677,-1.099497397,-6.480645161,0.045733461,-0.026614481,-0.944193143,-3.355645161,-0.180920422,-0.076320939,,,,,,,-4295.41935
99,870,Reading,South East,50.06002401,33.6996337,58.03571429,2.911242604,49.73087071,95.53517588,68.95627376,74.65019011,51.31652661,0.977838828,6.166678571,0.029585799,1.664907652,43.01758794,79.79277567,62.69230769,74.32189974,92.39447236,67.56463878,20.30177515,62.90237467,89.71356784,100705.6274,97144.72527,101354,99755.14793,100330.3166,101332.2613,4121.340304,59.3,32.2,69.7,2.7,49.3,95.5,67.7,73.4,27.8,5.7,36.3,0.5,8.4,57.3,78.6,56.8,73.6,92.5,66.5,18.4,62.1,89.7,,,,,,,40.5,9.23997599,-1.4996337,11.66428571,-0.211242604,-0.430870712,-0.035175879,-1.256273764,-1.250190114,-23.51652661,4.722161172,30.13332143,0.470414201,6.735092348,14.28241206,-1.192775665,-5.892307692,-0.721899736,0.105527638,-1.064638783,-1.901775148,-0.80237467,-0.013567839,,,,,,,-4080.840304
