Address,Latitude,Longitude,Easting,Northing
PO13 0JN,50.825247,-1.176644,458089,103179
RG22 4HS,51.247164,-1.114361,461912,150149
SO31 7DU,50.864655,-1.284768,450431,107482
PO12 3BU,50.810228,-1.157591,459450,101524
SP6 1EZ,50.936954,-1.786832,415075,115300
GU51 5JA,51.278904,-0.862331,479448,153921
PO16 8AH,50.850453,-1.158898,459307,105996
RG20 9HP,51.349564,-1.321617,447341,161383
GU12 4AS,51.236794,-0.741124,487982,149376
RG21 4AL,51.261908,-1.07895,464363,151819
GU52 7RY,51.270847,-0.845729,480620,153043
GU14 9RN,51.299508,-0.778612,485249,156306
PO8 8RY,50.892299,-1.025275,468652,110765
RG21 3NP,51.256532,-1.098805,462985,151204
SO50 4FZ,50.977388,-1.356367,445283,119972
PO14 2AT,50.822762,-1.204755,456112,102881
PO7 5UD,50.865985,-1.025056,468706,107839
GU34 4EQ,51.159849,-0.959144,472883,140581
RG24 9UP,51.285191,-1.097857,463012,154392
PO14 1JJ,50.845995,-1.196321,456678,105471
GU14 9BY,51.315775,-0.768394,485931,158127
RG23 8JQ,51.271793,-1.122718,461296,152881
GU46 6AG,51.336027,-0.810315,482973,160331
SO31 4NE,50.873303,-1.326704,447471,108416
SP10 3RH,51.216577,-1.50137,434923,146493
PO9 5JD,50.87638,-0.97053,472527,109047
PO11 0NU,50.796168,-0.975017,472335,100123
SO22 6JJ,51.081001,-1.329919,447035,131511
PO15 6PH,50.861435,-1.220097,454986,107170
PO8 9PQ,50.913412,-1.010069,469690,113127
SO40 9FT,50.905943,-1.493444,435714,111952
RG26 5NL,51.357679,-1.173945,457615,162391
SP10 3PB,51.204998,-1.503899,434755,145204
SO22 5PN,51.058812,-1.346506,445895,129033
GU35 0ER,51.11258,-0.85009,480591,135438
GU35 0ER,51.11258,-0.85009,480591,135438
SO51 5SY,50.984045,-1.46973,437319,120649
SO45 2PA,50.836476,-1.386595,443291,104284
SO45 4ZF,50.859107,-1.417484,441096,106783
PO7 7BW,50.868375,-1.021582,468947,108108
PO9 4BU,50.87,-1.001055,470389,108308
SO24 9BS,51.088943,-1.166546,458469,132511
GU32 3LU,51.000037,-0.940249,474460,122828
PO16 9BD,50.842816,-1.127959,461495,105172
SO41 8FZ,50.753451,-1.558429,431246,94965
PO7 5DS,50.860319,-1.040193,467649,107195
SO50 5EL,50.961749,-1.361225,444957,118230
BH24 1SE,50.847797,-1.783744,415321,105386
RG29 1NA,51.253121,-0.952626,473191,150960
SO51 8ZB,50.993661,-1.501125,435108,121703
SO32 2RB,50.940021,-1.188496,457114,115933
SO20 6HA,51.114343,-1.502485,434922,135123
RG28 7JF,51.225499,-1.335156,446523,147577
SO40 3ZW,50.92548,-1.492535,435763,114125
SO53 2DW,50.994411,-1.363128,444792,121861
SO53 2PL,50.978607,-1.373899,444051,120097
RG21 5PB,51.273964,-1.089102,463638,153151
PO9 2RR,50.85134,-0.969064,472669,106264
GU14 6BH,51.272393,-0.755319,486924,153318
SO22 5AZ,51.068118,-1.330334,447019,130078
SO30 4EJ,50.920228,-1.304047,449016,113649
SP10 2PS,51.210259,-1.465348,437444,145808
SO50 7AN,50.960153,-1.296218,449524,118094
GU46 6NW,51.338065,-0.836821,481123,160528
PO3 5XT,50.817903,-1.051482,466915,102468
PO5 4HL,50.796399,-1.088497,464337,100044
PO2 9RJ,50.830823,-1.071327,465499,103887
PO6 4QP,50.849595,-1.112292,462589,105939
PO2 0RH,50.820211,-1.070061,465603,102708
PO3 6RB,50.800692,-1.060614,466296,100546
PO1 5PF,50.803946,-1.073932,465353,100896
PO4 0DL,50.795084,-1.076746,465167,99908
PO4 0DL,50.795084,-1.076746,465167,99908
PO1 1RX,50.799124,-1.086216,464494,100349
PO6 1QY,50.842905,-1.047354,467170,105252
SO18 1BU,50.929943,-1.369458,444409,114688
SO16 3GJ,50.94069,-1.39691,442470,115867
SO19 9QP,50.887568,-1.355842,445407,109984
SO14 5GL,50.901901,-1.392519,442814,111556
SO16 8FA,50.941199,-1.458618,438134,115890
SO19 9NA,50.892034,-1.345501,446130,110487
SO16 9RJ,50.922604,-1.46663,437586,113818
SO16 4GW,50.922749,-1.441802,439331,113847
SO15 2WZ,50.914873,-1.405821,441867,112991
SO16 3DQ,50.945602,-1.383509,443407,116421
SO19 8PH,50.904965,-1.360153,445087,111916
SO15 7QU,50.928478,-1.423619,440604,114494
SO18 5FW,50.920761,-1.340104,446481,113685
LE65 1DT,52.748462,-1.463347,436322,316895
LE2 5TP,52.588216,-1.072835,462911,299338
NG13 0AX,52.93719,-0.807473,480245,338420
LE9 9JL,52.625953,-1.286607,448387,303371
LE11 4SQ,52.770001,-1.239567,451402,319427
LE8 5PR,52.556484,-1.158774,457130,295737
LE11 4SQ,52.770001,-1.239567,451402,319427
LE6 0GE,52.658494,-1.235766,451790,307026
LE18 2DS,52.581468,-1.119245,459776,298548
LE12 9DB,52.773831,-1.282888,448475,319823
LE12 8JU,52.755392,-1.15197,457331,317868
LE10 1LE,52.546791,-1.352968,443974,294523
LE13 1LH,52.7812,-0.887311,475148,320982
LE67 4UW,52.729769,-1.326881,445553,314893
LE13 0BN,52.761315,-0.899037,474391,318758
LE4 4GH,52.685371,-1.1176,459746,310107
LE17 4EW,52.460402,-1.208896,453849,285011
LE10 1HQ,52.54181,-1.364527,443195,293962
LE12 8DY,52.7451,-1.171206,456046,316708
LE16 7JG,52.486786,-0.921808,473311,288198
CV13 6HT,52.572303,-1.400621,440719,297333
LE17 4EW,52.460402,-1.208896,453849,285011
LE67 3TN,52.737246,-1.372339,442476,315697
LE9 7PD,52.575199,-1.330224,445487,297697
LE9 7PD,52.575199,-1.330224,445487,297697
LE11 2ST,52.750594,-1.219118,452805,317283
LE7 1LY,52.702614,-1.069406,462979,312066
LE4 0SZ,52.662575,-1.160007,456909,307537
LE4 0FL,52.655672,-1.158942,456990,306770
LE5 6LN,52.625684,-1.061052,463655,303516
LE5 5FT,52.628426,-1.089921,461697,303796
LE4 0FJ,52.65201,-1.158406,457031,306363
LE3 1AH,52.623957,-1.159151,457017,303242
LE5 1RT,52.651528,-1.050683,464319,306400
LE5 6HP,52.621957,-1.067232,463242,303096
LE2 6FU,52.606896,-1.124598,459379,301372
LE5 5LL,52.626354,-1.101059,460946,303556
LE5 5LL,52.626354,-1.101059,460946,303556
LE2 0TU,52.633165,-1.119862,459664,304298
LE3 6RN,52.643263,-1.18157,455475,305372
LE4 7AN,52.658715,-1.115077,459953,307144
LE5 6HN,52.629034,-1.068707,463132,303882
LE2 6UA,52.594077,-1.137003,458556,299936
LE2 6FU,52.606896,-1.124598,459379,301372
LE4 7GY,52.661195,-1.107767,460444,307426
PE9 4AT,52.673075,-0.51836,500280,309404
LE15 6RP,52.672559,-0.738628,485388,309063
LE15 9TJ,52.584246,-0.721829,486698,299260
DE15 0JL,52.807494,-1.612792,426199,323397
ST15 8DT,52.910674,-2.140701,390635,334814
ST8 7AR,53.105592,-2.170733,388667,356502
DE15 9SD,52.787018,-1.616132,425986,321118
ST17 9AB,52.799927,-2.122707,391824,322492
ST11 9PW,52.968292,-2.059562,396097,341216
WS11 1JT,52.694208,-2.02372,398494,310725
WS11 4AW,52.696704,-2.036121,397656,311003
WS7 2DB,52.681647,-1.925969,405102,309330
ST10 1LH,52.981727,-1.988908,400842,342709
WS6 7JQ,52.661237,-2.043011,397188,307058
ST5 7LP,53.039253,-2.251587,383228,349138
ST5 3DN,52.988413,-2.218311,385442,343475
ST7 1DP,53.084857,-2.245822,383632,354210
WV8 1PQ,52.629983,-2.187474,387408,303597
DE13 0LL,52.829634,-1.640825,424297,325850
DY7 6AA,52.453009,-2.232602,384290,283920
ST9 9EE,53.07362,-2.116918,392264,352938
WS7 3QW,52.668401,-1.934494,404527,307856
WS15 2UE,52.756573,-1.957907,402938,317663
WS13 7EW,52.694552,-1.847098,410431,310774
WS6 6LQ,52.666638,-2.018293,398860,307658
WS15 2HZ,52.754103,-1.943389,403918,317389
ST14 5JX,52.950667,-1.837432,411020,339266
DE13 8AZ,52.76513,-1.719473,419026,318651
ST17 9YJ,52.795477,-2.130644,391288,321998
WS14 9EE,52.676233,-1.82233,412110,308740
WS12 1DH,52.702283,-1.995133,400426,311623
B77 4FF,52.630451,-1.66224,422958,303686
B79 8AH,52.64058,-1.69129,420987,304804
ST13 6EU,53.107215,-2.009863,399437,356669
CW3 9JJ,53.001066,-2.338713,377366,344914
ST9 0HP,53.027353,-2.071377,395310,347787
ST5 2QY,53.002809,-2.247843,383465,345083
WS13 7NB,52.690626,-1.822952,412064,310341
WS11 9SP,52.678357,-1.966841,402339,308962
WV5 8BJ,52.535639,-2.196566,386764,293104
DE14 3DR,52.787347,-1.659129,423086,321140
ST10 1LH,52.981727,-1.988908,400842,342709
DE15 9RT,52.790064,-1.615631,426018,321457
B79 9AA,52.651005,-1.703973,420124,305960
ST19 5PH,52.702423,-2.117224,392176,311645
ST5 2SJ,53.014874,-2.234259,384381,346422
ST16 1NR,52.828475,-2.125311,391654,325668
ST7 8AP,53.039974,-2.304567,379676,349232
ST17 9DJ,52.785702,-2.116795,392220,320909
WS12 4JH,52.710849,-2.017098,398942,312576
B77 2NE,52.614401,-1.670782,422388,301898
ST14 8DU,52.901339,-1.862949,409316,333775
ST7 4DL,53.094062,-2.232614,384520,355231
ST17 0LJ,52.786305,-2.070417,395348,320972
ST18 0YG,52.814313,-2.075359,395018,324088
ST13 8NP,53.104094,-2.052506,396582,356323
B77 5LF,52.605235,-1.66549,422751,300880
ST19 5RX,52.722136,-2.09837,393453,313836
ST5 9JU,53.027111,-2.223069,385136,347781
ST2 8DD,53.040219,-2.147029,390239,349226
ST6 4LD,53.050661,-2.208944,386091,350398
ST2 0GA,53.006912,-2.116663,392269,345517
ST6 7AB,53.054885,-2.18839,387470,350864
ST1 6LG,53.045939,-2.158743,389455,349864
ST6 6JZ,53.071803,-2.199031,386762,352748
ST3 3JD,52.973274,-2.163018,389150,341781
ST4 5NT,52.987872,-2.198749,386755,343411
ST6 6LZ,53.065954,-2.197229,386881,352097
ST4 2RR,53.004808,-2.16947,388725,345290
ST3 2NJ,52.987875,-2.147208,390215,343403
ST3 7DF,52.972852,-2.10713,392903,341727
ST3 1PT,52.985218,-2.128654,391460,343105
ST6 1JJ,53.047384,-2.184807,387708,350029
ST4 5JJ,52.999911,-2.202246,386524,344751
ST4 8PQ,52.971062,-2.193028,387134,341540
SN15 3XB,51.451972,-2.092687,393656,172558
SP4 8HH,51.200635,-1.770419,416137,144627
SP1 2EB,51.066178,-1.794788,414476,129669
SN5 4AT,51.586397,-1.872014,408964,187512
BA14 0DJ,51.311563,-2.21784,384913,156961
SN13 9DF,51.430469,-2.192356,386724,170180
SN10 3AG,51.350519,-1.987444,400971,161271
SN14 6RJ,51.470817,-2.131799,390942,174658
SN11 8YH,51.42863,-2.003332,399865,169958
BA14 9EH,51.316765,-2.220289,384744,157540
SN10 4EB,51.285311,-1.987605,400961,154019
SN16 0DF,51.585714,-2.109962,392478,187434
BA13 3QH,51.257033,-2.188993,386908,150891
SN12 6QZ,51.360654,-2.120753,391689,162405
SN9 5EW,51.340097,-1.774002,415839,160136
SN4 7HG,51.546224,-1.900463,406999,183041
BA14 9EN,51.317248,-2.221296,384674,157594
SP1 1RD,51.080189,-1.771372,416112,131232
SN8 4AX,51.414318,-1.729406,418915,168401
SP1 1QY,51.081143,-1.772053,416064,131338
BA15 1DZ,51.351883,-2.261125,381912,161455
SP2 9HS,51.085935,-1.835705,411604,131859
SN14 6HJ,51.467163,-2.134005,390788,174252
SP1 3JJ,51.079709,-1.799197,414163,131173
SP4 7ND,51.172149,-1.775138,415817,141458
SP5 3HN,50.99057,-1.756895,417159,121269
BA12 9DR,51.202373,-2.163979,388640,144808
SP11 9RR,51.250876,-1.639611,425249,150251
SP1 1RE,51.079722,-1.771745,416086,131180
SN3 1ER,51.555117,-1.762843,416539,184052
SN1 4JE,51.548474,-1.787033,414864,183308
SN3 5DA,51.560208,-1.730302,418793,184626
SN6 7BZ,51.627002,-1.710375,420145,192060
SN25 2ND,51.603472,-1.817979,412703,189419
SN2 7SH,51.591926,-1.75783,416873,188147
SN5 6HN,51.558007,-1.845927,410778,184358
SN2 2NQ,51.579304,-1.807252,413453,186733
SN4 9DJ,51.529052,-1.791766,414542,181147
SN3 3LR,51.564562,-1.764698,416407,185102
SN2 1JR,51.580193,-1.790825,414591,186835
SN1 5ET,51.561299,-1.793955,414380,184733
RG12 7BA,51.407319,-0.750898,486977,168328
RG12 8FS,51.398509,-0.782719,484780,167311
RG45 7HZ,51.362987,-0.793745,484078,163348
RG42 2AD,51.420184,-0.749785,487030,169760
RG12 9DA,51.410865,-0.745308,487359,168729
GU47 0SD,51.350931,-0.782674,484871,162020
SL6 4PU,51.516292,-0.750773,486779,180447
SL5 9QY,51.392416,-0.651597,493914,166793
SL3 9JQ,51.485072,-0.580138,498686,177191
SL6 3AX,51.508437,-0.755411,486472,179568
SL6 2QB,51.515839,-0.727106,488422,180425
SL6 7NQ,51.535823,-0.739136,487549,182633
SL6 3LE,51.48425,-0.728663,488375,176910
SL6 5JB,51.52295,-0.760551,486088,181176
SL4 5EH,51.482835,-0.621007,495853,176888
SL4 3RT,51.471792,-0.629389,495294,175649
RG31 6XY,51.471525,-1.055991,465665,175151
RG20 6NU,51.513816,-1.253713,451884,179696
RG17 0AN,51.405192,-1.514791,433847,167463
RG19 4LL,51.401739,-1.248681,452361,167235
RG31 5TY,51.457362,-1.057103,465608,173575
RG14 6NQ,51.379807,-1.339577,446060,164735
RG14 6JP,51.391878,-1.33397,446438,166081
RG7 5DA,51.436561,-1.086247,463612,171236
RG14 2DU,51.413162,-1.318448,447496,168458
RG7 3XJ,51.396441,-1.070444,464767,166788
RG30 3EP,51.444892,-1.003961,469319,172237
RG4 8LR,51.481703,-0.975611,471232,176358
RG2 8AF,51.425074,-0.962552,472228,170073
RG1 5BN,51.451985,-0.96436,472060,173064
RG30 4EX,51.447825,-1.017985,468340,172550
RG2 7PY,51.436064,-0.961713,472269,171296
RG1 5LW,51.448381,-0.954411,472757,172673
RG1 5RQ,51.447653,-0.940455,473728,172606
SL1 3AH,51.52522,-0.609233,496581,181617
SL2 1QE,51.535279,-0.622739,495623,182718
SL1 1YG,51.511043,-0.596724,497479,180057
SL1 3BW,51.519403,-0.611587,496430,180967
SL3 7EF,51.504614,-0.553091,500521,179401
SL3 7QS,51.499032,-0.552561,500570,178781
SL2 2AN,51.53346,-0.638654,494523,182495
SL3 7AF,51.505704,-0.573791,499082,179494
SL2 5HW,51.519319,-0.58651,498170,180991
SL1 2PU,51.504882,-0.603397,497029,179363
SL3 7PR,51.504181,-0.578708,498744,179318
SL1 5AH,51.513405,-0.627679,495326,180279
SL2 5QP,51.526643,-0.576466,498851,181819
RG5 3EL,51.454233,-0.91752,475311,173361
RG41 1JP,51.421685,-0.85167,479943,169811
RG41 5NE,51.431627,-0.877387,478138,170889
RG41 1EE,51.416603,-0.842436,480594,169256
RG6 7HS,51.437483,-0.924562,474849,171491
RG7 1ER,51.403335,-0.964927,472097,167653
RG10 8DS,51.490384,-0.871263,478463,177430
RG40 1SS,51.410928,-0.82242,481996,168647
RG5 4RF,51.464064,-0.888986,477277,174484
PE26 1DG,52.447377,-0.09755,529393,284970
SG8 5NJ,52.076395,-0.058348,533163,243782
CB25 9DL,52.224993,0.255099,554128,260928
CB23 6FR,52.222821,-0.084514,530940,260019
CB4 3NY,52.217384,0.120394,544953,259804
CB1 3RJ,52.192753,0.151776,547178,257128
CB23 7DU,52.184811,0.010766,537565,255968
CB24 8UA,52.282563,0.125029,545057,267062
PE16 6UU,52.450081,0.052614,539589,285550
CB6 2SH,52.410656,0.24912,553078,281563
PE19 2SH,52.215613,-0.270409,518262,258898
PE29 3BN,52.328575,-0.201419,522663,271576
CB24 9LX,52.247694,0.11696,544620,263168
CB21 4JB,52.098626,0.271949,555719,246911
PE19 1LQ,52.231607,-0.257458,519104,260698
SG8 6EF,52.087647,0.018496,538394,245177
PE15 9PX,52.536947,0.088603,541755,295281
CB1 8NN,52.180743,0.164391,548080,255818
CB4 2JF,52.224342,0.130433,545616,260598
CB1 1EH,52.204433,0.128514,545550,258380
CB1 3TD,52.190526,0.162452,547915,256902
PE27 6RR,52.330976,-0.085363,530564,272046
PE29 7DD,52.339184,-0.185517,523717,272783
CB22 3BP,52.126461,0.163731,548215,249780
PE28 5TQ,52.436824,-0.279649,517046,283486
PE7 1XB,52.558935,-0.118057,527676,297341
CB7 5AA,52.330025,0.340326,559571,272793
CB24 4RS,52.294894,-0.005574,536111,268180
PE13 2SE,52.655919,0.164325,546493,308664
CB2 0SZ,52.178477,0.13627,546165,255509
CB6 2JA,52.389732,0.210521,550524,279155
PE6 7JX,52.636914,-0.302475,514971,305704
PE1 5LQ,52.584392,-0.221165,520617,299995
PE7 8BF,52.534655,-0.264873,517789,294391
PE3 9PN,52.578516,-0.276144,516908,299251
PE4 6JT,52.620156,-0.275188,516862,303884
PE1 2UE,52.581687,-0.238721,519435,299665
PE2 7EA,52.555039,-0.281563,516603,296631
PE2 5RQ,52.54453,-0.302856,515187,295428
PE1 5JN,52.581452,-0.222376,520543,299666
PE7 3BY,52.547722,-0.226837,520333,295907
PE1 2UW,52.587627,-0.234261,519721,300333
PE4 6HX,52.604952,-0.265876,517533,302208
WA8 7HU,53.372117,-2.759415,349571,386408
WA7 5DX,53.334924,-2.716841,352362,382241
WA7 4SY,53.325566,-2.725932,351746,381206
WA7 6EP,53.320252,-2.670823,355411,380579
WA8 7HU,53.372117,-2.759415,349571,386408
WA7 5YH,53.325815,-2.711328,352719,381224
WA8 7DW,53.373592,-2.740803,350811,386559
WA7 1XU,53.344387,-2.658029,356288,383256
WA8 7TD,53.375191,-2.735059,351195,386733
WA2 8PX,53.40796,-2.588204,360995,390288
WA3 7PT,53.416462,-2.528815,364950,391203
WA4 3AE,53.363736,-2.575121,361825,385361
WA4 1RX,53.386911,-2.563391,362626,387933
WA3 5HH,53.454413,-2.509935,366235,395416
WA2 8QA,53.40764,-2.592847,360686,390255
WA5 3AA,53.400164,-2.660935,356152,389463
WA1 3TT,53.400429,-2.552214,363381,389431
WA13 0RB,53.378611,-2.459362,369539,386960
WA5 2BY,53.387588,-2.649599,356893,388057
WA5 1HG,53.390931,-2.620929,358803,388412
WA4 1JL,53.379691,-2.565836,362457,387131
WA2 0LN,53.410575,-2.560394,362846,390564
EX13 5EA,50.78345,-2.994912,329958,98680
EX39 3AR,51.015899,-4.220324,244354,126404
EX33 2BP,51.102579,-4.15694,249082,135910
EX18 7AA,50.916121,-3.869897,268651,114627
EX5 3AJ,50.758535,-3.439855,298538,96426
EX24 6HN,50.727021,-3.071939,324437,92481
TQ12 1PT,50.533847,-3.621056,285211,71707
EX15 1DX,50.850302,-3.39381,301978,106568
TQ6 9HW,50.346747,-3.595828,286552,50865
EX7 0BY,50.584028,-3.463044,296519,77054
EX8 3AF,50.627168,-3.406217,300633,81773
EX38 7DJ,50.955356,-4.133881,250222,119493
EX22 6JD,50.812285,-4.355336,234162,104059
EX14 1QT,50.801615,-3.190805,316181,100904
EX34 9JB,51.204685,-4.114351,252390,147177
EX2 6AP,50.708229,-3.509369,293521,90930
EX2 6AP,50.708229,-3.509369,293521,90930
PL21 0JA,50.392718,-3.916066,263900,56514
TQ9 5JX,50.437857,-3.695509,279691,61152
EX11 1RA,50.750341,-3.292658,308904,95323
TQ7 1PL,50.280725,-3.783146,273049,43827
TQ12 2NF,50.533515,-3.61454,285672,71660
EX20 1PW,50.736595,-3.999867,258975,94905
EX32 9AX,51.069569,-4.050289,256446,132026
EX31 1RB,51.088007,-4.069568,255153,134114
EX17 3LU,50.792159,-3.668117,282523,100503
EX39 5SU,50.995423,-4.404164,231386,124532
EX4 8NN,50.73812,-3.49491,294609,94233
EX1 3RD,50.733303,-3.477015,295861,93672
EX2 5AP,50.718427,-3.482087,295470,92025
EX10 9LG,50.697495,-3.233037,313012,89375
TQ13 7EW,50.524237,-3.745754,276349,70839
EX36 4LA,51.012613,-3.834002,271441,125293
EX4 2EE,50.728314,-3.55367,290440,93228
PL19 8DD,50.541675,-4.154342,247445,73539
TQ12 3JG,50.553425,-3.602289,286588,73855
TQ14 9HZ,50.550447,-3.499044,293895,73371
EX16 6SQ,50.910792,-3.493196,295118,113431
EX15 3AG,50.907917,-3.332535,306407,112895
EX2 9JU,50.707167,-3.539728,291375,90856
PL5 3NE,50.402148,-4.157239,246789,58032
PL9 8ES,50.355203,-4.075397,252459,52647
PL1 5QP,50.374191,-4.161736,246379,54933
PL2 3DL,50.392753,-4.151662,247155,56976
PL6 5YB,50.397919,-4.123585,249167,57493
PL7 4LT,50.392328,-4.065453,253281,56755
PL4 7PG,50.381905,-4.111476,249977,55688
PL5 2AF,50.405862,-4.177533,245359,58487
PL6 5HN,50.421863,-4.126993,249001,60162
PL4 6HT,50.378972,-4.136129,248215,55412
PL1 3DN,50.368423,-4.154077,246905,54276
PL9 9AZ,50.3622,-4.087963,251587,53450
PL7 2RS,50.388437,-4.051075,254291,56294
PL5 3AG,50.405446,-4.135954,248312,58355
PL5 3AG,50.405446,-4.135954,248312,58355
PL5 4AA,50.417317,-4.144836,247719,59693
PL3 4BD,50.38131,-4.159064,246592,55719
PL6 8UN,50.411578,-4.100507,250850,58965
PL1 4RL,50.37771,-4.175582,245406,55353
TQ5 9HF,50.392515,-3.506958,292978,55822
TQ5 0LN,50.396017,-3.558621,289314,56287
TQ2 7AD,50.484505,-3.554652,289802,66120
TQ3 3WA,50.430121,-3.585929,287454,60120
TQ1 4RN,50.485221,-3.529809,291566,66163
TQ2 7NU,50.480243,-3.543081,290613,65629
TQ2 7EL,50.476145,-3.557027,289614,65194
TQ2 7DY,50.477047,-3.553491,289867,65289
TQ1 3PE,50.476186,-3.52271,292049,65148
CO2 9DQ,51.872508,0.869443,597631,223218
CM7 3NR,51.872258,0.575716,577415,222434
CM4 0DJ,51.673157,0.386405,565109,199850
SS7 5RN,51.563655,0.551869,576974,188061
SS13 3HL,51.568385,0.504729,573689,188474
SS11 8LY,51.612962,0.542068,576104,193520
CM15 9DA,51.627131,0.301281,559385,194543
CM12 9LH,51.619458,0.4181,567498,193951
CM1 6LY,51.7489,0.490191,571997,208512
CM14 4JF,51.61588,0.30818,559902,193307
CM14 4EX,51.61766,0.304573,559646,193497
SS12 0LZ,51.605525,0.510297,573933,192617
CM20 2NR,51.776863,0.108013,545528,210790
SS8 7FH,51.520398,0.594831,580122,183356
CM1 7ER,51.771353,0.467278,570331,210955
CM1 1RW,51.743409,0.467826,570474,207849
CO15 3JL,51.799374,1.141817,616728,215861
CO15 6DZ,51.796801,1.160945,618059,215632
CO4 3JL,51.894117,0.937993,602252,225809
CO3 3US,51.885457,0.873175,597831,224668
CO3 3ND,51.886684,0.886988,598776,224842
CO7 0QL,51.819996,1.021155,608315,217802
SS8 9QS,51.526247,0.569356,578332,183944
IG10 2LD,51.662544,0.084699,544283,198031
SS14 2LA,51.580263,0.464907,570885,189701
SS7 2TD,51.568315,0.599291,580242,188695
IG10 2BQ,51.653625,0.088671,544586,197047
CM16 5EN,51.698133,0.10454,545541,202028
SS6 8EB,51.588624,0.610557,580942,190981
CM24 8TZ,51.893741,0.206367,551919,223988
CO4 9PU,51.915751,0.917242,600728,228157
CM2 9RZ,51.713564,0.486063,571846,204573
SS5 5HG,51.606672,0.665437,584670,193125
CO12 3TG,51.929607,1.261788,624349,230704
CO9 3QH,51.98522,0.588777,577867,235027
CM6 2AU,51.882187,0.35429,562138,223022
CO6 1PZ,51.877609,0.689008,585191,223311
CM1 3ET,51.728969,0.440175,568619,206179
SS15 5NX,51.57596,0.430656,568528,189143
CB11 3TR,51.990557,0.213818,552104,234770
SS4 1TL,51.596422,0.699522,587072,192072
CM1 3SX,51.740354,0.464313,570243,207501
EN9 1LF,51.689524,0.015029,539382,200896
SS7 1RQ,51.556092,0.592448,579816,187319
CM8 1EP,51.796042,0.632096,581602,214098
CO11 2BW,51.94125,1.053603,609985,231377
CM17 9LR,51.778885,0.13152,547143,211062
CM12 0RT,51.639091,0.429839,568238,196161
CM2 9ES,51.718552,0.470425,570747,205091
SS14 1GJ,51.571558,0.458476,570472,188718
CM8 2SD,51.818201,0.636929,581846,216574
CM7 1WY,51.866045,0.550085,575675,221681
CM0 8QB,51.638695,0.813877,594810,197071
CM18 6JH,51.757001,0.123403,546654,208612
CO3 4QS,51.881422,0.871595,597740,224215
CM9 6AB,51.729296,0.676602,584943,206788
CO9 2HR,51.947154,0.646119,581958,230936
IG10 3JA,51.643374,0.056026,542360,195843
CB11 4UH,52.017138,0.231497,553227,237763
CO3 3US,51.885457,0.873175,597831,224668
CO3 3LE,51.8952,0.888479,598841,225793
CM1 4BS,51.751846,0.463041,570112,208776
CM18 6AA,51.764471,0.103522,545258,209403
CM13 2HG,51.621604,0.342899,562285,194020
CM2 7AQ,51.71574,0.516441,573936,204887
CM15 8RY,51.638403,0.33028,561352,195860
CM20 3EZ,51.76927,0.098151,544872,209926
CO3 0QA,51.883599,0.84046,595588,224373
CM18 7NQ,51.75098,0.093073,544580,207882
SS6 9BZ,51.595524,0.598708,580094,191719
CM7 5XP,51.885441,0.540167,574917,223814
CO16 8BE,51.792115,1.119919,615253,214989
CO13 0AZ,51.843304,1.249224,623914,221070
CO2 8NJ,51.86657,0.902856,599957,222649
CO5 0EW,51.819545,0.748253,589512,217007
IG7 5BT,51.61248,0.062934,542935,192421
CM3 5JU,51.645584,0.619611,581342,197337
SS16 5BA,51.563742,0.4555,570295,187842
SS9 3TG,51.550252,0.640152,583146,186788
SS2 4BU,51.553247,0.729323,589315,187348
SS0 0RT,51.552651,0.688937,586518,187178
SS9 5UU,51.56383,0.664113,584752,188358
SS2 4UY,51.542658,0.749113,590731,186222
SS0 7JS,51.537311,0.699382,587305,185499
SS0 0BW,51.55452,0.670523,585234,187339
SS3 9LL,51.532901,0.775779,592621,185207
SS0 0RG,51.553826,0.695325,586956,187325
SS2 4UZ,51.542029,0.744849,590438,186141
SS0 0BP,51.552362,0.668911,585131,187095
SS0 0BS,51.552407,0.667702,585047,187097
SS17 8JT,51.533034,0.448036,569892,184410
RM16 4LU,51.475727,0.363512,564236,177845
RM17 5UX,51.482928,0.329964,561881,178571
RM16 6SA,51.482062,0.292702,559297,178393
SS17 0NS,51.516281,0.434539,569018,182516
RM17 5LL,51.48937,0.328002,561722,179283
RM15 5AY,51.512533,0.276879,558093,181747
RM15 4RU,51.505282,0.255623,556643,180895
SS17 0NW,51.511193,0.41791,567883,181912
RM16 3NJ,51.503573,0.332847,562008,180873
HR1 1HY,52.064177,-2.696107,352376,240873
HR1 1UU,52.057365,-2.683327,353245,240107
HR6 8JJ,52.221887,-2.73814,349673,258443
HR2 0SG,52.037579,-2.95569,334542,238117
HR2 7NG,52.037401,-2.727676,350182,237916
HR9 7ET,51.923992,-2.578126,360340,225210
HR8 2HF,52.031976,-2.422498,371112,237147
HR2 9HJ,52.020297,-2.846504,342009,236102
HR5 3AR,52.203096,-3.0371,329221,256603
HR7 4QS,52.184628,-2.519251,364596,254169
HR2 6LW,52.017365,-2.651577,355382,235638
HR1 4DR,52.064059,-2.658689,354941,240836
HR2 8DL,51.97645,-2.756519,348133,231157
HR4 8ST,52.155646,-2.869768,340593,251175
149,51.492526,-0.116667,530844,178746
HR6 9UW,52.31579,-2.857076,341672,268977
B98 0EN,52.296444,-1.89922,406970,266484
DY11 5PQ,52.38846,-2.270936,381658,276749
DY12 1BL,52.37347,-2.305436,379303,275091
WR3 8LE,52.204721,-2.216859,385277,256299
WR5 2XD,52.181356,-2.211173,385658,253699
WR6 6QA,52.23739,-2.357789,375664,259971
